net,length_um
_01908_,2296.51
_02990_,2296.44
net1596,2295.68
_03418_,2295.16
net1603,2295.06
_00963_,2294.8
net1128,2294.17
decoder.rf.ram\[2\]\[29\],2293.7
decoder.rf.ram\[19\]\[25\],2292.83
decoder.rf.ram\[27\]\[10\],2292.44
net1791,2292.19
net1917,2291.76
_02965_,2290.13
_00768_,2289.84
_02621_,2289.46
decoder.rf.ram\[15\]\[20\],2289.15
_00818_,2288.94
_01289_,2288.9
decoder.rf.ram\[11\]\[3\],2288.84
_03941_,2288.26
decoder.rf.ram\[4\]\[17\],2288.08
_04095_,2287.62
_00262_,2287.48
_00556_,2283.8
net715,2283.8
decoder.rf.ram\[21\]\[4\],2283.67
_02652_,2282.94
decoder.rf.ram\[21\]\[31\],2282.78
_02167_,2281.64
_01027_,2281.235
net1557,2281.22
_00041_,2280.905
_03776_,2280.65
_03396_,2280.6
net1566,2280.15
_03957_,2280.055
_00931_,2280.02
_00881_,2279.86
_00545_,2279.665
net435,2279.62
_02891_,2279.38
decoder.rf.ram\[3\]\[14\],2279.08
_01025_,2278.66
_02861_,2278.64
_00412_,2277.975
_00851_,2277.92
_02674_,2277.54
_02433_,2277.36
decoder.rf.ram\[9\]\[22\],2276.96
_00344_,2276.54
_03208_,2275.19
_03847_,2274.51
_00455_,2274.435
_00942_,2273.2
decoder.rf.ram\[20\]\[29\],2273.02
_00434_,2272.52
_02620_,2272.48
decoder.rf.ram\[22\]\[25\],2271.8
decoder.rf.ram\[4\]\[10\],2271.14
net1723,2270.91
decoder.rf.ram\[2\]\[13\],2270.66
net1610,2270.47
decoder.rf.ram\[23\]\[18\],2268.565
_01020_,2267.805
net1300,2267.49
_02486_,2266.96
net763,2266.52
net1647,2266.2
_03771_,2266.15
decoder.rf.ram\[13\]\[10\],2266.13
_03905_,2265.42
decoder.rf.ram\[24\]\[7\],2264.64
net163,2264.6
_01581_,2264.58
_01544_,2264.515
net409,2262.8
_00786_,2262.62
decoder.rf.ram\[3\]\[29\],2262.52
_02784_,2259.88
net706,2259.28
_04302_,2259.22
_03364_,2258.75
_04099_,2258.52
_02974_,2257.435
net585,2257.19
net1291,2257.17
_00720_,2257.085
net1721,2256.91
net1789,2256.26
net421,2255.98
net482,2255.8
_04185_,2255.72
net787,2255.38
net1443,2255.38
_04234_,2255.37
net1570,2254.72
net7,2254.46
net1827,2253.3
net1640,2253.26
_01472_,2252.94
net520,2252.46
_04420_,2251.3
decoder.rf.ram\[9\]\[13\],2250.34
_01942_,2249.91
_01380_,2247.54
net1956,2247.44
_03172_,2247.25
net192,2245.81
_04150_,2245.76
decoder.rf.ram\[26\]\[9\],2245.62
_03971_,2245.3
_02311_,2245.24
_00715_,2244.76
net1073,2244.76
_00521_,2244.68
net1330,2244.58
net860,2244
net1796,2243.74
net1639,2243.3
_01974_,2243
_00030_,2242.43
_03498_,2241.635
net1563,2241.55
_00838_,2241.23
_03227_,2241.08
decoder.rf.ram\[27\]\[30\],2241.08
_00134_,2240.62
decoder.rf.ram\[9\]\[9\],2240.3
_00777_,2239.98
_00575_,2239.44
_02955_,2238.8
net657,2238.63
net1680,2238.32
_03668_,2237.53
_01274_,2237.51
_00297_,2236.88
net647,2236.78
net1976,2236.63
net242,2236.56
decoder.rf.ram\[26\]\[14\],2236.26
_04108_,2235.08
net793,2234.92
decoder.rf.ram\[21\]\[27\],2234.81
_02166_,2234.32
decoder.rf.ram\[27\]\[23\],2234.07
_00337_,2233.14
_02987_,2233.05
decoder.rf.ram\[2\]\[14\],2231.6
decoder.rf.ram\[7\]\[7\],2231.02
_01627_,2230.505
_03522_,2230.495
net829,2230.48
_03911_,2230.07
_02597_,2228.74
_00719_,2228.45
net1168,2228.45
decoder.rf.ram\[27\]\[8\],2227.975
_03315_,2227.64
_03817_,2226.465
_02832_,2225.78
_00876_,2225.33
net152,2225.09
_00702_,2224.04
_02181_,2223.87
_01676_,2223.56
_03702_,2223.32
net1474,2222.53
_02790_,2222.3
net1145,2221.68
_02383_,2221.3
net1090,2221.16
_00448_,2220.38
_02429_,2220.375
net402,2219.39
net714,2219.04
net1974,2218.8
net1634,2216.8
decoder.rf.ram\[24\]\[3\],2216.535
_01547_,2216.04
decoder.rf.ram\[26\]\[7\],2215.67
decoder.rf.ram\[24\]\[26\],2214.6
_02834_,2214.48
_01411_,2213.9
net1555,2213.12
_03459_,2212.78
_03786_,2212.49
net1842,2212.4
_01796_,2212.25
net1070,2212.11
net1889,2211.97
net1298,2211.88
net1809,2211.46
_00626_,2210.36
_02689_,2210.18
net1912,2209.26
_00015_,2208.56
_03865_,2207.65
_03010_,2207.51
_02516_,2207.43
net1562,2206.7
_03404_,2206.46
_02838_,2206.14
_03098_,2205.89
_03101_,2205.04
decoder.rf.ram\[30\]\[29\],2203.33
net1126,2203.31
decoder.rf.ram\[22\]\[3\],2203.19
net1907,2202.36
decoder.rf.ram\[9\]\[1\],2202.2
net679,2201.86
_03211_,2201.16
_00330_,2201.005
_01170_,2200.49
net389,2200.44
_00012_,2200.13
net1174,2200.12
net1446,2200.105
_02978_,2199.99
_02296_,2199.87
_00356_,2198.79
net1503,2198.38
decoder.rf.ram\[5\]\[6\],2196.775
decoder.rf.ram\[25\]\[19\],2195.11
_04287_,2193.42
net1926,2193.06
_02204_,2192.3
_03951_,2191.51
decoder.rf.ram\[19\]\[11\],2191.01
net1762,2190.98
_04102_,2190.79
net1081,2190.46
net717,2190.32
net1662,2189.19
decoder.rf.ram\[10\]\[14\],2189.06
net1669,2188.485
_00718_,2187.505
_02176_,2186.84
net853,2186.14
net1403,2186.13
decoder.rf.ram\[28\]\[30\],2185.07
_00481_,2184.73
net1961,2184.12
_01118_,2184.08
_03546_,2183.995
_00513_,2183.955
_02571_,2183.94
net1569,2183.9
net1614,2183.39
net1124,2183.16
_02381_,2182.56
_03071_,2181.35
decoder.rf.ram\[14\]\[26\],2180.88
_00237_,2180.5
decoder.rf.ram\[18\]\[3\],2180.36
_03217_,2180.28
decoder.rf.ram\[9\]\[19\],2179.8
net948,2179.18
_02044_,2179.03
_02610_,2178.6
net956,2178.57
net521,2177.32
net472,2177.2
net539,2177.06
_02506_,2176.605
_00435_,2176.6
_02706_,2176.21
decoder.rf.ram\[24\]\[4\],2175.68
_00959_,2175.66
decoder.rf.ram\[0\]\[6\],2175.65
net971,2175.16
_01007_,2174.82
_02147_,2174.79
_03509_,2173.92
net1955,2173.38
_04446_,2172.3
net1851,2172.27
decoder.rf.ram\[16\]\[8\],2172.2
_03537_,2172.18
_01536_,2171.63
net1886,2171.41
_03174_,2171.02
net1560,2170.97
net1929,2170.84
net215,2170.81
decoder.rf.ram\[12\]\[1\],2170.46
_03437_,2170.35
_02360_,2169.68
_03540_,2169.09
decoder.rf.ram\[17\]\[27\],2168.72
_02629_,2168.52
net410,2167.835
_03933_,2166.48
_01047_,2165.115
_02744_,2165.08
_02664_,2164.96
net954,2164.835
_04308_,2164.44
_00459_,2163.58
net437,2163.5
net551,2162.82
_04111_,2162.32
net870,2162.07
_04456_,2161.975
net360,2161.91
_01088_,2161.71
decoder.rf.ram\[12\]\[7\],2160.5
decoder.rf.ram\[16\]\[19\],2160.19
net19,2158.96
decoder.rf.ram\[7\]\[14\],2158.58
_00860_,2157.54
decoder.rf.ram\[27\]\[20\],2157
_02606_,2156.92
_03030_,2156.46
net1506,2156.26
decoder.rf.ram\[21\]\[6\],2155.93
_03486_,2155.9
_02849_,2155.82
net166,2154.95
net1919,2154.8
net1146,2154.55
_02445_,2153.36
decoder.rf.ram\[13\]\[4\],2153.255
_02159_,2153.08
net445,2152.74
decoder.rf.ram\[26\]\[5\],2152.61
_00103_,2152.58
net1787,2152.2
_04151_,2152.14
_00425_,2152.01
decoder.rf.ram\[26\]\[8\],2150.76
_03322_,2149.14
net1106,2148.32
net529,2147.52
decoder.rf.ram\[5\]\[26\],2147.26
net1144,2146.95
_02988_,2146.9
_03759_,2146.56
net1276,2146.19
decoder.rf.ram\[7\]\[19\],2146.06
net1775,2145.14
net1873,2144.74
net276,2144.5
decoder.rf.ram\[13\]\[20\],2144.24
_00859_,2144.035
net1921,2143.83
decoder.rf.ram\[19\]\[6\],2143.7
_02615_,2142.96
_00268_,2142.44
net1432,2142.29
_02726_,2141.06
net1676,2140.94
_04245_,2140.46
decoder.rf.ram\[16\]\[18\],2140.11
_03913_,2139.82
_02578_,2139.43
decoder.rf.ram\[15\]\[5\],2137.89
_04061_,2137.66
net1782,2137.06
_00593_,2136.58
_03470_,2136.51
_03019_,2135.87
net1598,2135.16
decoder.rf.ram\[31\]\[12\],2134.535
_00282_,2133.8
net301,2133.04
_04403_,2131.8
net1483,2131.19
net1169,2131.18
decoder.inst\[26\],2129.77
_04081_,2129.42
net1333,2128.52
net302,2128.26
decoder.rf.ram\[26\]\[19\],2127.85
net973,2127.33
_03632_,2127.3
_04177_,2127.26
_00659_,2126.98
net767,2126.44
_03384_,2125.92
_00427_,2125.82
net456,2125.61
net1685,2125.6
_02710_,2124.34
net1615,2124.05
_00979_,2124.015
decoder.rf.ram\[30\]\[8\],2123.92
_02283_,2123.68
net1421,2122.86
net64,2122.65
decoder.rf.ram\[21\]\[17\],2121.96
net423,2121.55
_01250_,2121.49
net1817,2121.43
_04054_,2120.96
net220,2120.9
net1536,2120.51
_03221_,2120.46
decoder.rf.ram\[6\]\[9\],2120.26
_03801_,2120.09
net1262,2119.95
net567,2119.58
net1937,2119.16
decoder.rf.ram\[23\]\[31\],2118.42
_00594_,2117.96
_04192_,2117.7
net236,2117.475
decoder.rf.ram\[0\]\[16\],2117.42
net1504,2117.11
_00584_,2116.32
net291,2116.21
decoder.rf.ram\[17\]\[15\],2116.18
_04071_,2115.92
decoder.rf.ram\[15\]\[23\],2115.14
decoder.rf.ram\[22\]\[26\],2114.64
_04450_,2114.61
net1713,2114.14
net1820,2113.65
_00573_,2113.585
_03699_,2112.56
_00579_,2112.44
_00048_,2112.36
_00497_,2111.8
net1253,2111.13
decoder.rf.ram\[1\]\[16\],2111.1
net1642,2110.27
net758,2110.2
net630,2110.04
_00037_,2109.9
decoder.rf.ram\[23\]\[14\],2108.55
net716,2107.92
_00300_,2107.89
_02727_,2107.74
net1977,2106.98
_03676_,2106.71
_02294_,2104.82
_01393_,2104.515
_01569_,2104.2
decoder.rf.ram\[27\]\[31\],2104.02
_00528_,2103.82
net1380,2103.35
_02598_,2103.32
_00582_,2103.02
net1790,2102.805
net1683,2102.45
net1666,2101.83
_00290_,2101.495
_04209_,2101.24
net982,2101.02
_00002_,2100.86
net485,2099.92
decoder.rf.ram\[29\]\[10\],2099.29
_01145_,2098.37
_03107_,2098.35
_00570_,2098.295
net1325,2098.06
decoder.rf.ram\[2\]\[12\],2098
_02850_,2097.96
_02491_,2097.12
net1171,2096.46
net54,2096.44
net1317,2096.275
_02216_,2096.19
_03180_,2096.02
net263,2095.835
_02185_,2095.72
net1507,2095.35
_02782_,2095.2
_02244_,2094.94
_01582_,2094.7
net252,2094.46
net519,2094.16
_04091_,2093.14
decoder.rf.ram\[16\]\[30\],2092.86
_00347_,2092.66
_03171_,2092.625
decoder.rf.ram\[6\]\[11\],2092.6
net441,2092.38
_03046_,2091.12
net20,2091.1
_02776_,2091
net656,2090.65
net486,2090.11
_03549_,2089.66
_02066_,2089.08
_02848_,2088.7
clk,2088.12
_03770_,2087.51
net696,2086.4
_03162_,2085.45
decoder.rf.ram\[25\]\[23\],2084.78
_03811_,2084.46
_02072_,2083.9
counter.adress\[1\],2083.78
decoder.rf.ram\[9\]\[30\],2083.48
net1508,2083.425
_04379_,2083.375
net1830,2083.2
net1643,2082.48
_03063_,2080.56
_03096_,2080.4
decoder.rf.ram\[0\]\[20\],2080.16
net1389,2079.84
net1420,2079.7
_04364_,2079.54
_00748_,2079.52
decoder.rf.ram\[19\]\[29\],2079.52
_01906_,2079.4
_03429_,2079.21
_00189_,2078.18
_02094_,2077.975
net1583,2077.105
_00755_,2075.76
_00034_,2075.54
_02368_,2074.9
net1411,2074.33
_03212_,2074.18
net1600,2073.75
net1155,2073.64
_04428_,2073.3
_03547_,2071.6
_04438_,2070.62
_00328_,2070.08
net694,2069.64
_01730_,2069.44
decoder.rf.ram\[29\]\[19\],2069.35
decoder.rf.ram\[26\]\[3\],2069.31
net1576,2069.27
decoder.rf.ram\[11\]\[5\],2069.09
_03828_,2068.82
_00010_,2068.76
_02956_,2067.78
_01178_,2067.74
decoder.rf.ram\[5\]\[22\],2067.72
_00624_,2067.38
_00118_,2066.74
net859,2066.37
net1833,2066
decoder.rf.ram\[31\]\[6\],2065.27
decoder.rf.ram\[30\]\[4\],2065.14
_01365_,2065.04
net1772,2063.52
_00370_,2062.835
decoder.rf.ram\[16\]\[4\],2062.08
net1068,2061.62
_03884_,2061.25
_02164_,2061.04
net1687,2059.7
_02793_,2059.66
net1631,2059.43
_01752_,2059.38
net1579,2058.735
_00314_,2057.88
_03272_,2057.66
_01969_,2056.96
_03648_,2056.81
_04082_,2056.52
decoder.rf.ram\[16\]\[31\],2056.26
_03402_,2056.01
_00208_,2055.6
_00218_,2055.54
_00763_,2055.24
_04341_,2055.2
decoder.rf.ram\[10\]\[30\],2055.12
_01854_,2054.7
_01117_,2054.34
_00863_,2053.52
net1111,2053.4
_03353_,2053.22
decoder.rf.ram\[10\]\[28\],2052.76
net1401,2052.75
_00496_,2051.945
_02591_,2051.58
decoder.rf.ram\[13\]\[26\],2051.33
_00061_,2049.76
_01568_,2048.56
_03059_,2048.41
decoder.rf.ram\[1\]\[14\],2047.96
decoder.rf.ram\[8\]\[6\],2047.66
decoder.rf.ram\[25\]\[30\],2047.5
net1395,2047.44
_02351_,2046.92
_01114_,2046.9
_02968_,2046.58
net516,2046.38
_00997_,2046.32
_00506_,2045.82
net1757,2045.78
_00887_,2044.98
net1958,2043.7
_01068_,2042.66
decoder.rf.ram\[1\]\[25\],2041.94
decoder.rf.ram\[25\]\[8\],2041.83
_02813_,2041.27
net1355,2041.24
decoder.rf.ram\[16\]\[3\],2040.66
decoder.rf.ram\[6\]\[26\],2040.54
net1718,2040.08
_01125_,2039.885
decoder.rf.ram\[7\]\[9\],2039.55
net1963,2039.375
net1627,2038.79
decoder.rf.ram\[2\]\[0\],2037.75
net906,2035.96
net879,2035.84
decoder.rf.ram\[14\]\[31\],2035.53
net288,2035.14
net62,2034.87
_00923_,2034.16
_02969_,2033.92
net863,2033.62
_00847_,2033.22
_04204_,2032.68
net1810,2032.42
_03399_,2032.38
_00215_,2032.04
_02607_,2031.64
_00538_,2031.03
net1505,2030.85
net241,2030.78
_03248_,2029.49
_02626_,2026.82
_01122_,2026.81
_04179_,2026.8
_00433_,2025.735
_02707_,2025.07
_00622_,2024.55
_02528_,2024.32
_01133_,2024.19
_00242_,2023.86
net837,2023.67
_02408_,2022.32
_01064_,2022.24
net792,2021.64
_00431_,2021.58
decoder.rf.ram\[8\]\[31\],2021.52
_03088_,2021.39
_02603_,2020.54
net635,2020.36
net627,2019.58
_03203_,2019.26
net1515,2019.16
decoder.rf.ram\[21\]\[8\],2018.73
_02507_,2016.86
_04017_,2016.42
_02484_,2016.12
_01718_,2015.8
_00674_,2015.42
_00744_,2014.92
net1868,2014.47
decoder.inst\[19\],2013.43
net1653,2012.98
_00812_,2012.97
_00934_,2012.12
decoder.rf.ram\[21\]\[0\],2012.09
_00670_,2011.185
_04404_,2010.7
_00162_,2010.36
_02997_,2010.14
net570,2009.98
_00940_,2009.74
net1717,2009.42
decoder.rf.ram\[7\]\[20\],2008.34
net913,2008.08
_00721_,2007.78
decoder.rf.ram\[10\]\[19\],2007.74
net1620,2007.1
_02521_,2006.735
decoder.rf.ram\[28\]\[12\],2006.475
_02345_,2006.47
_04153_,2005.76
net1654,2005.06
net1786,2005.05
_03882_,2004.7
decoder.rf.ram\[23\]\[5\],2004.48
_00376_,2003.895
_02592_,2003.74
net929,2003.38
_02890_,2002.9
_01849_,2002.87
net1720,2002.635
_02778_,2002.56
decoder.rf.ram\[20\]\[12\],2001.62
net991,2000.52
_02810_,2000.06
decoder.rf.ram\[15\]\[31\],1998.44
net1416,1997.99
_02496_,1997.87
net289,1997.72
_02661_,1997.66
_00937_,1997.415
_04224_,1997.07
_02393_,1996.95
_03157_,1996.26
_01056_,1995.705
_00646_,1995.34
_01671_,1994.66
_02837_,1994.45
decoder.inst\[1\],1994.06
_02568_,1991.62
_00020_,1991.54
net1482,1991.3
decoder.rf.ram\[21\]\[24\],1991.2
_01379_,1990.64
_00131_,1990.62
net248,1990.46
net1816,1989.67
_00971_,1989.54
net1959,1989.535
_00126_,1988.33
net29,1987.64
decoder.rf.ram\[30\]\[28\],1987.1
_04362_,1986.655
decoder.rf.ram\[11\]\[20\],1985.96
net1682,1985.775
net1065,1985.1
_02932_,1984.86
decoder.rf.ram\[23\]\[27\],1984.26
decoder.rf.ram\[14\]\[11\],1983.3
net90,1983.22
net57,1982.25
net969,1980.55
_04304_,1980.42
net1655,1980.29
net754,1980.24
net531,1979.93
net151,1979.92
_03053_,1979.7
decoder.rf.ram\[22\]\[9\],1979.65
_04274_,1979.56
_00532_,1977.87
decoder.rf.ram\[6\]\[27\],1977.11
_03308_,1976.47
_02477_,1976.4
_00087_,1976.3
decoder.rf.ram\[19\]\[9\],1976.05
_04369_,1976
_03216_,1975.46
decoder.rf.ram\[18\]\[28\],1973.75
_01804_,1973.68
net1109,1973.54
_02801_,1973.44
decoder.rf.ram\[22\]\[24\],1973.19
decoder.rf.ram\[14\]\[27\],1972.89
net990,1972.62
_03297_,1972.42
_00939_,1971.415
_00922_,1971.22
decoder.rf.ram\[29\]\[14\],1970.63
_00730_,1969.875
_02599_,1968.88
_03425_,1968.69
_01038_,1968.3
_00761_,1967.92
_00596_,1967.34
net989,1967.2
_00983_,1966.68
_01113_,1966.44
net168,1966.22
_00451_,1965.5
_03655_,1964.42
_03763_,1963.61
net1204,1963.48
_02387_,1963.24
net478,1962.68
decoder.rf.ram\[23\]\[26\],1962.62
decoder.rf.ram\[2\]\[1\],1962.62
decoder.rf.ram\[30\]\[30\],1962.55
net1714,1961.98
_03902_,1961.78
decoder.rf.ram\[15\]\[27\],1961.55
_03120_,1961.22
_03848_,1961.13
_00174_,1960.78
net1624,1960.01
_03417_,1959.24
net1641,1959.2
_01576_,1959.06
decoder.rf.ram\[18\]\[7\],1958.26
_00132_,1957.755
net1677,1957.72
decoder.rf.ram\[1\]\[9\],1957.7
net1692,1957.46
_00907_,1956.82
_02081_,1956.5
_03209_,1955.53
decoder.rf.ram\[29\]\[4\],1954.41
decoder.rf.ram\[0\]\[11\],1954.255
net432,1953.45
decoder.rf.ram\[18\]\[8\],1953.42
_00339_,1952.7
net417,1952.18
_01832_,1952.14
net648,1951.92
net591,1951.48
_02590_,1951.18
net1512,1949.24
net1510,1948.88
_00326_,1948.76
_03793_,1948.22
net690,1947.7
_03588_,1947.3
_01060_,1946.58
_03517_,1946.165
net1130,1945.96
net1160,1945.48
net1422,1943.72
_03871_,1943.18
_04327_,1942.97
_03371_,1942.82
decoder.rf.ram\[16\]\[12\],1942.52
_02930_,1941.86
net1543,1940.62
_02444_,1940.49
_02378_,1940.2
_02162_,1939.98
_02894_,1939.18
decoder.inst\[22\],1939.08
net125,1937.925
decoder.rf.ram\[19\]\[26\],1937.4
_04133_,1936.96
decoder.rf.ram\[23\]\[22\],1936.705
_01633_,1936.68
_03443_,1936.62
_01829_,1936.6
decoder.rf.ram\[1\]\[3\],1936.52
_03077_,1935.14
decoder.rf.ram\[28\]\[21\],1933.92
net1494,1933.4
net606,1932.96
_02939_,1932.22
net1498,1931.55
_00785_,1930.98
_04253_,1930.89
_02634_,1930.43
_03086_,1929.72
_01152_,1929.6
decoder.rf.ram\[9\]\[4\],1928.62
net375,1928.58
decoder.rf.ram\[3\]\[26\],1928.54
net1091,1927.64
_04391_,1927.45
decoder.inst\[2\],1927.45
decoder.rf.ram\[4\]\[30\],1927.37
net522,1927.3
_00147_,1926.9
_01885_,1926.82
_00657_,1926.8
_02344_,1926.78
_03090_,1926.78
decoder.rf.ram\[31\]\[5\],1926.61
_03170_,1926.12
_02920_,1926.05
_03251_,1925.98
_00321_,1925.92
_01868_,1925.77
net1567,1925.26
_02278_,1924.6
decoder.rf.ram\[23\]\[3\],1923.84
decoder.rf.ram\[21\]\[7\],1923.31
_01126_,1923
_03673_,1923
net88,1922.28
net646,1922.15
_02481_,1921.76
_02121_,1921.16
_03678_,1921.06
decoder.rf.ram\[21\]\[12\],1920.45
_02681_,1919.44
decoder.rf.ram\[28\]\[17\],1919.37
_03169_,1916.79
net1491,1916.35
net1893,1916.02
_02824_,1915.76
net349,1915.35
_00855_,1915.325
_02169_,1914.64
net1695,1914.34
_02447_,1914.15
net1960,1913.94
net1975,1913.89
net449,1912.56
net922,1912.47
_00100_,1912.36
net1678,1912.25
decoder.rf.ram\[6\]\[30\],1911.66
decoder.rf.ram\[28\]\[22\],1911.25
_03091_,1910.555
decoder.rf.ram\[23\]\[9\],1909.81
_04315_,1909.78
_02513_,1909.62
decoder.rf.ram\[0\]\[8\],1909.6
_02732_,1909.13
_00595_,1908.52
_03250_,1907.98
_02533_,1907.66
net1460,1906.48
_00073_,1906.1
net978,1905.89
net370,1905.24
decoder.rf.ram\[16\]\[9\],1904.365
_00644_,1904.185
net535,1903.08
_03966_,1902.97
_04343_,1902.81
_02780_,1902.54
_02901_,1902.52
_01954_,1902.5
_04288_,1902.29
net1205,1901.48
net122,1900.9
decoder.rf.ram\[21\]\[3\],1900.69
_00223_,1900.04
_03767_,1899.62
net1502,1899.095
net554,1898.81
net1954,1898.58
decoder.rf.ram\[21\]\[29\],1898.51
_00743_,1897.58
net752,1897.55
net480,1897.23
_00439_,1896.76
_03952_,1896.12
_04303_,1896.02
_00565_,1895.79
_03850_,1895.5
_02362_,1895.45
_02416_,1895.35
_02534_,1894.62
_04126_,1894.58
net446,1893.93
_00893_,1893.145
net413,1893.06
_03685_,1892.84
net725,1892.74
_00822_,1892.36
_03908_,1892.3
net838,1892.28
_01545_,1891.48
_02676_,1891.4
_02440_,1891.26
_02972_,1891.17
_03927_,1891.14
net327,1891.14
_01680_,1890.91
decoder.rf.ram\[15\]\[25\],1890.7
_02736_,1890.24
_03527_,1889.48
_03718_,1889.33
_04257_,1889.31
_04219_,1888.78
decoder.rf.ram\[2\]\[4\],1888.42
net1320,1887.1
decoder.inst\[27\],1886.91
net652,1886.81
_03269_,1886.58
_03356_,1886.56
_01003_,1886
decoder.rf.ram\[16\]\[11\],1885.44
net134,1885.38
_02143_,1885.36
_02871_,1885.1
_03021_,1884.99
net1162,1884.66
decoder.result\[8\],1884.55
_02815_,1883.95
net862,1883.74
net651,1882.6
net1108,1881.63
_01078_,1880.36
net1180,1880.19
_01073_,1879.975
net1384,1878.25
decoder.rf.ram\[22\]\[28\],1877.44
decoder.rf.ram\[15\]\[7\],1877.27
_02820_,1876.38
_04339_,1876.22
_02170_,1876.19
net1699,1875.52
_03575_,1875.08
decoder.rf.ram\[9\]\[7\],1874.44
_04239_,1874.42
_02467_,1874.16
_03352_,1873.84
_01124_,1873.42
_03265_,1873.18
net707,1873.18
_00515_,1873.015
net1811,1872.98
decoder.rf.ram\[13\]\[21\],1872.58
_03545_,1871.92
_03834_,1871.92
decoder.rf.ram\[31\]\[28\],1871.5
_00089_,1871.24
_02885_,1870.86
_02318_,1869.94
net1602,1869.94
_03292_,1869.78
_01490_,1869.24
_04208_,1869.2
net1519,1869.2
decoder.rf.ram\[16\]\[25\],1868.04
decoder.rf.ram\[13\]\[27\],1867.92
_03306_,1867.64
net1909,1867.61
_02195_,1866.52
net1046,1866.42
_00127_,1865.08
_00239_,1864.56
_03707_,1864.44
net1681,1864.2
net1660,1863.97
_03943_,1863.76
net1898,1863.48
_04360_,1863.4
_02144_,1863.36
_02205_,1863.34
_00639_,1863.14
_01137_,1863.06
net1855,1862.24
net1060,1861.94
_00186_,1861.88
_01941_,1861.82
_03713_,1861.4
_01564_,1861.22
_03245_,1861.04
net1415,1860.98
_01708_,1860.74
_03311_,1860.38
_00508_,1859.83
_00137_,1859.76
_04104_,1859.32
_03268_,1859.1
_00414_,1858.525
_04107_,1858.5
_03728_,1858.26
_00210_,1858.24
net1663,1857.52
_00687_,1857.255
net534,1857.04
_02335_,1856.73
decoder.rf.ram\[26\]\[0\],1856.59
_03110_,1856.54
net826,1856.175
_01876_,1856.04
decoder.c\[2\],1856.025
_04045_,1855.79
net1170,1855.76
_03079_,1855.6
_00544_,1855.58
net790,1855.56
net708,1855.28
_01332_,1855.175
net1074,1854.42
net251,1854.27
_03159_,1854.21
decoder.rf.ram\[0\]\[30\],1854.02
decoder.rf.ram\[12\]\[16\],1853.63
_02745_,1853.42
decoder.rf.ram\[27\]\[9\],1853.15
net1934,1853.12
net1056,1852.78
net987,1852.72
_04226_,1852.36
decoder.rf.ram\[21\]\[15\],1852.08
net1052,1851.18
net1544,1851.07
_00928_,1850.64
_00128_,1850.1
_02214_,1849.7
decoder.rf.ram\[9\]\[31\],1849.1
net1033,1848.96
_00872_,1848.655
_03923_,1848.55
_01726_,1848.14
_01960_,1847.76
_02270_,1846.72
net1952,1846.25
_02868_,1845.68
_01161_,1845.28
decoder.rf.ram\[21\]\[1\],1844.75
decoder.rf.ram\[22\]\[1\],1844.62
_01463_,1844.06
_00249_,1844
_02977_,1843.64
_04296_,1843.26
decoder.rf.ram\[9\]\[3\],1843.02
_03565_,1842.98
decoder.rf.ram\[5\]\[19\],1842.77
net729,1842.74
_03627_,1842.6
_03336_,1841.03
_04352_,1840.81
_04024_,1840.78
net1182,1840.78
_02611_,1840.3
net915,1839.615
_00954_,1839.38
net1345,1839.335
net653,1839.18
net1323,1838.9
net1545,1838.73
decoder.rf.ram\[8\]\[30\],1837.74
_00999_,1837.52
decoder.rf.ram\[31\]\[11\],1837.52
_03604_,1837.48
net897,1837.3
_01587_,1836.58
decoder.rf.ram\[26\]\[2\],1835.99
decoder.rf.ram\[14\]\[3\],1835.74
decoder.a1\[1\],1835.6
decoder.rf.ram\[16\]\[15\],1834.84
_04198_,1834.28
_03749_,1833.92
net256,1833.8
_00927_,1833.74
net1493,1833.56
net861,1833.42
_01262_,1833.31
net1316,1833.06
_01607_,1832.48
_02585_,1832.36
_00404_,1832.235
net1137,1831.04
_00329_,1830.88
net1744,1830.6
_00109_,1830.57
net1027,1830.335
_02120_,1829.98
net992,1829.94
_02734_,1829.72
net1203,1829.54
_01684_,1828.77
net1839,1827.88
_01316_,1827.68
decoder.rf.ram\[17\]\[26\],1827.68
_01764_,1827.5
_04068_,1827.24
_00088_,1827.18
_00882_,1826.08
decoder.rf.ram\[14\]\[28\],1825.2
net1051,1824.56
_02954_,1824.48
net1339,1824.28
_02297_,1823.95
net1208,1823.82
net1184,1823.48
_04184_,1823.18
decoder.rf.ram\[3\]\[31\],1822.98
decoder.rf.ram\[14\]\[15\],1822.81
_00645_,1822.795
_02870_,1822.34
_02152_,1822.24
_04159_,1822.15
_01012_,1822.02
_02141_,1821.86
net1824,1821.25
decoder.rf.ram\[3\]\[2\],1821.03
_03956_,1820.88
_00869_,1820.44
decoder.rf.ram\[26\]\[4\],1820.22
net286,1820.1
net1214,1819.92
net1386,1819.82
net1424,1819.695
_01673_,1818.82
_01148_,1818.64
_04437_,1818.44
_00461_,1818.08
_04183_,1818.08
net416,1817.78
_01919_,1817.73
net1304,1817.02
net1216,1817
_00179_,1816.64
_02995_,1816.25
_02926_,1815.76
_01725_,1815.66
_02783_,1815.62
decoder.rf.ram\[27\]\[27\],1815.515
_01107_,1815.475
_02160_,1815.07
decoder.rf.ram\[25\]\[31\],1814.75
_03524_,1814.29
_02746_,1813.7
_01503_,1813.47
net667,1812.88
