net,length_um
_3836_,1988.88
net962,1988.82
_3635_,1988.12
_2638_,1986.495
net101,1986.36
_3131_,1985.97
ram\[8\]\[22\],1985.08
ram\[30\]\[19\],1984.82
net672,1984.63
_3080_,1984.54
ram\[5\]\[8\],1984.12
_2561_,1984.09
net621,1983.98
_1734_,1983.96
_0606_,1983.725
_2101_,1983.56
net564,1983.37
_1333_,1982.3
_0609_,1982.1
_1077_,1982
ram\[12\]\[17\],1981.06
ram\[20\]\[5\],1980.86
net1009,1980.83
_3086_,1980.16
net376,1979.78
_0215_,1979.4
_2735_,1978.06
_2535_,1977.26
_1451_,1976.58
net666,1976.33
_2900_,1976.16
_3745_,1974.16
_2304_,1973.75
_3808_,1973.44
ram\[6\]\[9\],1973.42
_2946_,1973.2
_2980_,1972.86
_0516_,1972.46
_2889_,1971.94
_1533_,1971.42
ram\[21\]\[9\],1971.36
net711,1971.26
_3370_,1970.895
_2891_,1970.63
_0598_,1969.925
_1380_,1969.76
_2001_,1968.75
net640,1968.43
net940,1966.84
ram\[12\]\[29\],1966.76
net88,1965.23
_1508_,1964.48
_3123_,1964.28
net665,1964.24
ram\[27\]\[26\],1963.9
_1486_,1963.7
ram\[16\]\[13\],1963.66
ram\[29\]\[7\],1963.48
ram\[0\]\[4\],1963.3
ram\[27\]\[27\],1962.5
_2472_,1962.26
net558,1959.84
ram\[14\]\[0\],1959.21
_0917_,1958.56
_2005_,1958.14
_3307_,1957.9
_1678_,1957.76
_1756_,1957.34
_3814_,1957.18
net804,1956.62
_0468_,1956.515
_1435_,1955.09
_2764_,1955.04
ram\[16\]\[10\],1954.53
_3706_,1954.06
_3159_,1953.66
_3406_,1953.4
net1095,1953.23
net708,1953.17
_1594_,1951.36
_0365_,1950.5
_2210_,1949.47
net180,1948.82
_2249_,1948.02
net55,1947.895
_1845_,1947.75
net1245,1947.66
net354,1947.5
ram\[18\]\[5\],1946.9
ram\[11\]\[7\],1946.84
net587,1946.23
net473,1945.54
_1884_,1944.6
net743,1942.88
ram\[9\]\[22\],1940.99
_1630_,1940.58
_3124_,1940.48
ram\[14\]\[7\],1940.3
_3025_,1939.44
ram\[3\]\[11\],1939.32
net185,1939.24
net1185,1938.42
_0798_,1938.2
_3043_,1938.06
net479,1938
ram\[21\]\[31\],1937.63
_0960_,1937.56
_2434_,1937.42
ram\[0\]\[12\],1937.32
_3020_,1937.29
_0506_,1936.66
_3398_,1935.5
net4,1935.32
_3583_,1935.19
net685,1935.16
net1174,1934.44
net556,1934.42
ram\[25\]\[21\],1932.85
ram\[11\]\[19\],1932.21
net299,1931.38
_2597_,1931.25
ram\[24\]\[18\],1930.94
_2132_,1930.52
_0669_,1929.76
_0044_,1928.48
_0085_,1928.42
ram\[9\]\[2\],1928
ram\[8\]\[26\],1927.9
net843,1927.05
ram\[17\]\[18\],1926.05
_3435_,1925.8
_0266_,1925.72
ram\[29\]\[1\],1924.94
net967,1924.79
_0963_,1924.2
_0011_,1923.88
_0724_,1923.84
ram\[21\]\[29\],1923.805
net661,1923.71
ram\[6\]\[1\],1923.23
_0075_,1923.1
_1988_,1922.68
_1847_,1922.64
ram\[25\]\[10\],1922.4
_3234_,1922.18
ram\[25\]\[4\],1921.46
_2672_,1921.02
_1464_,1919.68
net982,1919.53
net618,1919.43
ram\[29\]\[28\],1919.07
_3278_,1918.42
_0286_,1918.18
ram\[6\]\[4\],1917.08
_2046_,1916.78
_2052_,1916.28
_3750_,1916.18
_1803_,1916.1
_2925_,1916.01
_3176_,1915.61
net670,1914.54
_2110_,1914.48
net1082,1914.22
_1206_,1913.46
ram\[0\]\[10\],1912.94
_0791_,1912.765
ram\[13\]\[31\],1912.37
net526,1912.3
_2855_,1911.5
ram\[4\]\[15\],1910.76
net437,1908.76
net469,1908.69
ram\[2\]\[8\],1907.24
_0695_,1906.97
_0358_,1906.86
ram\[8\]\[20\],1906.82
ram\[8\]\[27\],1905.92
_3747_,1905.5
_0337_,1905.2
_0000_,1904.98
_3797_,1904.26
net866,1904.16
_1176_,1904
_2170_,1903.38
net316,1903.32
_0843_,1902.92
net1114,1902.64
ram\[1\]\[27\],1901.85
_3143_,1901.39
_3381_,1901.2
_1358_,1900.9
net391,1900.74
_3264_,1900.68
_1442_,1900.58
_2830_,1900.28
net900,1899.54
_1374_,1899.34
net472,1899.26
ram\[5\]\[31\],1898.56
net1253,1898.2
_3606_,1897.76
net49,1897.68
ram\[7\]\[25\],1897.54
_3828_,1897.38
a1[0],1897.07
_2156_,1896.93
_0136_,1896.02
_0961_,1895.875
_2194_,1895.46
_1164_,1895.38
_1236_,1895.27
ram\[8\]\[10\],1894.96
net758,1894.4
net776,1893.34
net3,1891.82
_0133_,1891.06
_0631_,1890.94
net749,1890.94
ram\[27\]\[28\],1890.75
_1795_,1890.49
ram\[15\]\[24\],1890.21
net260,1889.82
net1222,1889.81
_3861_,1888.95
net814,1887.83
_1512_,1887.17
_2339_,1886.89
ram\[29\]\[30\],1885.88
_2234_,1885.34
ram\[3\]\[29\],1885.1
_0045_,1885.025
net476,1884.575
_2002_,1884.51
_2254_,1883.64
net409,1882.98
_2286_,1882.6
_1579_,1882.38
net286,1881.795
_1825_,1881.56
net1146,1881.52
_1637_,1881.44
_2906_,1881.07
_3126_,1880.02
_3678_,1879.955
net292,1879.86
ram\[25\]\[15\],1879.7
net160,1879.1
_0001_,1878.72
_2127_,1878.58
_0303_,1878.47
_3633_,1878.09
ram\[22\]\[25\],1878.09
_2099_,1877.74
ram\[28\]\[13\],1877.48
_2517_,1877.21
net137,1876.98
_1080_,1876.96
_2570_,1876.78
ram\[24\]\[8\],1876.75
_2390_,1875.43
net187,1875.13
net281,1874.84
_1328_,1874.34
_3681_,1873.2
net914,1872.85
ram\[3\]\[4\],1872.69
net251,1871.15
_0219_,1870.72
ram\[23\]\[4\],1870.27
_3227_,1870.04
_3008_,1869.8
_2618_,1868.2
_1530_,1866.83
net598,1865.995
ram\[4\]\[16\],1865.52
net778,1864.24
_0886_,1864.1
ram\[26\]\[6\],1863.695
_0404_,1863.5
_2104_,1863.48
_3529_,1863.19
ram\[20\]\[25\],1862.94
_0596_,1862.89
net936,1861.97
ram\[14\]\[6\],1861.95
ram\[26\]\[23\],1861.51
_2426_,1861.46
_0283_,1860.975
net856,1860.9
_1203_,1860.34
_3215_,1859.94
_1184_,1858.84
ram\[20\]\[4\],1858.76
_3715_,1858.475
_2273_,1857.72
_3413_,1856.84
ram\[31\]\[29\],1855.83
_0597_,1855.26
_3174_,1855.08
_1794_,1854.58
_3011_,1854.36
_0885_,1854.16
_3401_,1854.14
_1975_,1853.72
_3160_,1853.545
_0663_,1853.42
_0347_,1852.8
_1647_,1852.58
net653,1851.8
_2871_,1851.58
ram\[1\]\[20\],1851.53
_0410_,1851.45
ram\[26\]\[0\],1851.42
_1654_,1851.18
_0435_,1850.09
net201,1849.54
_3548_,1849.24
_3862_,1848.4
_0147_,1847.96
_3547_,1847.96
_3061_,1847.92
net1060,1847.92
net1074,1847.615
_2476_,1847.51
net521,1847.5
net502,1847.21
_3618_,1847.12
_1918_,1847.09
_0752_,1846.98
net191,1846.76
_2432_,1846.62
net1102,1846.57
_3217_,1845.95
_0911_,1845.78
_0419_,1845.7
_3167_,1845.42
_1133_,1844.62
_1603_,1844.6
_3719_,1844.4
_3602_,1844.04
_2792_,1843.99
_3325_,1843.98
_2372_,1842.48
_2334_,1842.22
net573,1841.97
_3245_,1841.84
_3783_,1841.78
net171,1841.12
_1589_,1840.9
_1769_,1840.64
_3200_,1840.46
_1055_,1839.8
net1073,1839.4
_1148_,1839.39
ram\[16\]\[26\],1838.96
net1113,1838.88
_0104_,1838.84
net414,1838.48
_0115_,1838.095
_2181_,1836.86
_0744_,1836.66
_0648_,1835.87
_1675_,1835.36
ram\[23\]\[18\],1835.11
ram\[30\]\[25\],1834.05
net515,1833.05
net230,1832.7
_2522_,1832.38
net197,1832.32
_1771_,1831.46
_3347_,1831.02
ram\[25\]\[9\],1830.49
net273,1830.42
_3261_,1830.18
net514,1829.43
_2959_,1829.34
_2927_,1829.24
net1031,1826.79
_0655_,1825.26
_2366_,1824.48
_2932_,1824.2
net228,1823.94
_3181_,1822.555
net916,1822.18
net1256,1821.43
_2258_,1820.7
net379,1820.16
_3204_,1820.08
net356,1819.66
net172,1819.14
net1087,1817.44
ram\[26\]\[21\],1817.395
_0964_,1817.1
ram\[21\]\[28\],1816.66
_0491_,1816.24
_0627_,1816.02
_1995_,1815.74
_3837_,1815.38
net355,1815.31
_3026_,1815.08
_1188_,1815.06
_2582_,1814.92
net98,1814.86
_3841_,1814.24
_0252_,1813.8
ram\[14\]\[9\],1813.73
_0738_,1813.27
ram\[3\]\[0\],1811.71
_3662_,1811.52
_2850_,1810.36
net516,1810.06
net694,1809.85
net139,1809.84
_0439_,1809.16
ram\[8\]\[2\],1808.1
net938,1807.62
net864,1806.83
ram\[1\]\[9\],1806.16
net289,1805.78
net1135,1805.635
net1151,1805.42
ram\[5\]\[17\],1804.72
_2964_,1804.34
_0270_,1803.84
_3186_,1803.78
_1424_,1803.38
_0900_,1802.56
net174,1802.18
_0665_,1801.94
net677,1801.04
ram\[24\]\[9\],1800.86
_1625_,1800.33
_0149_,1800.32
_2990_,1799.7
_0458_,1799.36
net744,1799.15
ram\[25\]\[27\],1798.68
net202,1797.38
_2940_,1797.145
net203,1797.11
_2157_,1796.83
ram\[4\]\[31\],1796.72
ram\[10\]\[18\],1796.53
_2485_,1796.02
_0656_,1795.5
ram\[29\]\[23\],1795.08
ram\[1\]\[16\],1794.55
net306,1794.46
_1299_,1794.2
net496,1794.03
_0349_,1793.3
ram\[18\]\[4\],1793.15
_1198_,1793.08
net291,1793.08
net616,1792.97
_3539_,1792.5
_0217_,1792.26
net569,1791.84
net15,1791.62
_3878_,1791.44
ram\[1\]\[19\],1791.16
_0023_,1790.68
net1137,1790.68
net223,1790.3
_0042_,1790.19
_2653_,1790
_0334_,1789.86
_0003_,1789.64
net182,1789.18
net234,1788.08
net163,1788.04
_1325_,1787.52
_1061_,1786.28
net285,1785.97
_1339_,1785.96
_2133_,1784.32
ram\[2\]\[16\],1783.24
ram\[17\]\[23\],1782.9
_2464_,1782.5
_2745_,1782.5
net229,1781.98
net175,1781.64
ram\[2\]\[12\],1781.42
net148,1780.92
_1096_,1780.8
net397,1780.48
_2823_,1780.26
_1360_,1780.22
net190,1779.9
net529,1779.88
ram\[0\]\[3\],1779.24
_1565_,1779.22
_3628_,1779.1
net799,1778.86
_2518_,1778.65
net520,1778.32
_0762_,1777.74
_3316_,1777.58
_2623_,1777.04
_3093_,1775.87
net324,1775.7
net45,1775.62
net280,1775.62
net308,1775.3
_0572_,1775.165
ram\[25\]\[12\],1774.41
net167,1774.26
_0649_,1773.935
_2775_,1773.76
net158,1773.56
_3251_,1773.34
_3576_,1773.31
net195,1773.04
ram\[26\]\[13\],1772.68
net692,1772.64
net208,1772.48
net835,1772.36
net550,1772.07
_2078_,1772.06
net225,1771.64
net276,1771.42
_1567_,1770.88
net210,1770.88
net1178,1770.56
_3587_,1770.14
net183,1770.14
net274,1770.12
net477,1769.09
_0405_,1768.88
_1808_,1767.94
net293,1767.46
ram\[28\]\[11\],1767.28
net159,1767.22
net135,1766.86
net233,1766.84
_3564_,1766.68
net144,1766.22
net173,1766.12
ram\[10\]\[23\],1765.6
_0189_,1765.48
net192,1765.06
_2898_,1764.26
ram\[22\]\[26\],1764.22
net231,1764.1
net168,1764.02
ram\[29\]\[15\],1763.25
ram\[2\]\[17\],1763.16
_3222_,1762.84
_0351_,1762.42
net667,1762.35
_0110_,1761.78
_0745_,1761.76
_1505_,1761.68
net138,1761.54
net170,1761.42
net198,1760.96
net165,1760.95
ram\[5\]\[18\],1760.75
_0813_,1760.42
net166,1760.42
net141,1760.08
_3774_,1759.96
net145,1759.96
_1871_,1759.68
_0946_,1759.44
_2877_,1759.015
_1701_,1758.82
net142,1758.8
ram\[26\]\[31\],1758.46
net237,1757.78
net401,1757.64
net200,1757.53
_3175_,1757.2
net408,1757.03
_3308_,1757.01
_0091_,1756.36
net394,1755.96
_0720_,1755.915
_0859_,1755.88
_1887_,1755.78
_3376_,1755.76
ram\[23\]\[31\],1755.59
net393,1755.42
net143,1755.28
net250,1755.28
_2172_,1755.26
_0134_,1755.22
_2929_,1755.04
_0718_,1754.56
net278,1754.38
_2037_,1754.2
_2243_,1754.06
ram\[3\]\[22\],1753.66
net806,1753.59
net157,1752.975
net176,1752.66
net179,1752.61
net177,1752.52
net147,1752.22
_3362_,1752.16
net279,1752.13
net290,1751.89
net926,1751.86
_1049_,1751.58
net227,1751.55
_2660_,1750.24
net406,1749.9
_1207_,1749.62
_0302_,1749.36
net205,1749.06
_1666_,1748.84
_1615_,1748.82
ram\[22\]\[17\],1748.68
_3495_,1748.54
net990,1748.4
_3461_,1748.04
_2785_,1747.73
net410,1747.61
net335,1747.47
_1740_,1747.415
_0031_,1747.36
_1115_,1747.16
_1125_,1747.08
net164,1746.62
net194,1746.34
net199,1746.32
ram\[4\]\[17\],1745.96
net213,1745.74
_3716_,1745.67
net403,1745.41
_0628_,1745.3
net162,1745.04
_2825_,1744.8
ram\[0\]\[14\],1744.78
net232,1744.44
net381,1744.36
net887,1744.16
net411,1744.08
_0676_,1744
ram\[26\]\[1\],1743.74
net402,1743.66
net226,1743.34
net400,1742.61
ram\[12\]\[30\],1742.36
_0039_,1741.98
_3293_,1741.8
net357,1741.68
net235,1741.65
_2267_,1741.2
_3050_,1741.06
_2583_,1741
net181,1740.92
_3348_,1740.82
_2669_,1740.77
net688,1740.68
net161,1740.39
net1155,1739.81
_3487_,1738.82
net136,1738.75
net216,1738.62
_1014_,1737.9
_1217_,1737.68
_2525_,1737.38
net839,1736.98
net478,1736.81
net277,1736.8
net415,1736.64
_0975_,1735.7
_1527_,1735.59
net156,1735.4
_1469_,1735.31
net396,1735.24
net196,1735
_2124_,1734.26
_2375_,1734.22
_1036_,1733.98
_3359_,1733.92
net395,1732.6
_0760_,1732.3
net169,1732.18
net405,1732.18
net392,1732.15
_3039_,1731.62
net236,1731.54
_2389_,1730.92
_0755_,1730.9
_0910_,1730.36
net781,1730.24
_0369_,1729.48
_2862_,1729.06
net560,1728.96
net589,1727.68
_2960_,1727.58
_3279_,1727.54
net895,1727.46
_2300_,1727.32
ram\[25\]\[31\],1726.93
ram\[28\]\[4\],1726.57
ram\[30\]\[10\],1724.85
_3216_,1722.78
_2702_,1722.65
ram\[11\]\[21\],1722.18
ram\[28\]\[25\],1721.87
_0103_,1721.52
net737,1719.84
ram\[1\]\[30\],1719.66
_3554_,1719.34
_0836_,1718.02
_3312_,1717.64
_0573_,1716.4
ram\[0\]\[19\],1716.24
net718,1715.06
_0715_,1713.96
_3800_,1713.84
_0653_,1713.64
_1075_,1713.32
ram\[18\]\[19\],1713.115
net1150,1712.25
_1598_,1712.08
_2131_,1711.96
net664,1711.55
net608,1711.54
_0602_,1710.9
ram\[4\]\[23\],1710.76
_3212_,1710.63
_3605_,1710.4
_3418_,1709.26
ram\[28\]\[29\],1708.41
_0128_,1707.87
ram\[3\]\[16\],1706.69
_3565_,1704.7
_1965_,1704.32
_2295_,1704.32
net808,1704.09
_0888_,1703.92
_3639_,1703.55
net146,1703.46
_2596_,1702.7
_2897_,1702.06
_3095_,1701.65
net1199,1701.54
net214,1700.76
net620,1700.75
_0490_,1699.64
ram\[22\]\[12\],1699.31
_1551_,1699.12
_0441_,1698.64
_3040_,1698.36
_0202_,1697.98
_0940_,1697.74
_0681_,1697.39
_0119_,1697.32
_1665_,1697.1
_2316_,1696.97
net224,1696.17
_1321_,1696.16
_1192_,1694.52
_0722_,1694.46
_2553_,1693.68
_1839_,1693.38
_2083_,1693.02
_3117_,1693
_3866_,1692.5
_3062_,1692.29
_0972_,1692.22
_0332_,1692
_3641_,1691.47
net1260,1691.3
_3392_,1691.26
_1970_,1690
ram\[18\]\[16\],1689.3
_1946_,1689.26
ram\[27\]\[20\],1688
net282,1687.7
_2644_,1687.695
net978,1686.46
net217,1686.36
_1853_,1685.83
_2876_,1685.36
_0880_,1685.16
net309,1684.76
net380,1683.8
_3534_,1683.66
_2281_,1683.48
ram\[28\]\[5\],1682.87
_0150_,1682.86
_3082_,1682.79
net407,1682.64
_0673_,1682.545
_2041_,1682.54
ram\[25\]\[14\],1682.52
net1104,1682.11
net784,1682.08
_1557_,1681.52
net970,1681.16
_0025_,1680.84
ram\[3\]\[12\],1680.42
_3569_,1680.3
ram\[29\]\[27\],1679.63
_1218_,1679.14
_0593_,1678.06
_1065_,1677.1
_3724_,1676.86
_3854_,1676.72
_2322_,1676.62
_2673_,1676.48
net1105,1676.04
_3352_,1675.58
_1964_,1675.3
_1862_,1674.94
_1662_,1674.36
_0636_,1674.12
_2202_,1673.94
net954,1673.38
net294,1673.17
_0379_,1672.95
_0146_,1672.375
_3880_,1671.99
net1156,1670.69
ram\[7\]\[30\],1670.31
_2314_,1670.24
ram\[9\]\[6\],1669.71
_2565_,1669.4
_3793_,1669.08
_3219_,1668.87
_0148_,1668.615
_3276_,1668.44
_3071_,1668.18
_3784_,1667.5
_3443_,1665.56
_2287_,1665.44
_1032_,1665.38
net1068,1665.26
ram\[2\]\[1\],1664.1
_2179_,1663.73
net1098,1663
_3327_,1662.84
ram\[0\]\[24\],1661.88
_1560_,1661.72
net572,1659.49
ram\[4\]\[10\],1659.26
ram\[11\]\[2\],1658.2
_3060_,1658
_2720_,1657.91
_1698_,1657.8
net66,1657.74
_2758_,1655.38
_3393_,1655.17
ram\[28\]\[21\],1654.97
_3364_,1654.28
_2198_,1654.13
_1141_,1653.58
_0711_,1653.15
_1279_,1653.1
_2211_,1652.94
ram\[12\]\[15\],1652.78
ram\[30\]\[30\],1652.77
_1935_,1652.68
_3631_,1652.48
_0589_,1652.41
net822,1651.67
ram\[2\]\[25\],1651.48
net1059,1651.2
ram\[9\]\[30\],1651.17
_1101_,1649.4
_0194_,1649.32
ram\[5\]\[13\],1649.3
_0479_,1648.94
_2364_,1648.68
_3695_,1647.36
net1219,1647.24
_2377_,1646.86
_0373_,1646.4
ram\[10\]\[12\],1645.77
_1811_,1645.7
_0367_,1645.66
_2468_,1645.52
ram\[29\]\[25\],1644.6
_3604_,1644.52
_0301_,1643.72
_2438_,1643.3
_0540_,1643.24
_3855_,1643.22
_1357_,1643.18
ram\[14\]\[15\],1643.15
ram\[26\]\[19\],1643.02
_0575_,1642.92
_0226_,1642.07
ram\[3\]\[20\],1641.78
_0058_,1641.44
net1061,1641.16
net1083,1641.08
ram\[2\]\[20\],1640.98
_3290_,1639.68
_0776_,1638.34
net775,1638.2
_2302_,1637.86
_1462_,1637.5
_3170_,1637.36
_0356_,1637.02
_1981_,1636.22
ram\[16\]\[25\],1635.92
_3703_,1635.68
_0796_,1635.3
_2911_,1635.3
_3834_,1635
net575,1634.785
_3357_,1634.7
ram\[1\]\[1\],1634.46
_3471_,1633.72
_3823_,1632.98
_0840_,1632.96
_0608_,1632.48
_0620_,1631.82
ram\[23\]\[26\],1630.14
_0600_,1629.675
_1100_,1629.66
_0959_,1629.52
net332,1629.51
_0282_,1627.72
_2356_,1627.48
ram\[31\]\[9\],1627.41
_0361_,1627.28
ram\[4\]\[4\],1625.36
net1028,1624.83
net761,1624.61
_3445_,1624.4
ram\[0\]\[15\],1623.96
_1715_,1623.82
_2640_,1623.68
_2421_,1623.3
ram\[11\]\[29\],1623.29
_3329_,1622.72
_0354_,1621.76
ram\[17\]\[22\],1621.29
ram\[5\]\[6\],1620.84
_1751_,1620.82
_0708_,1620.36
_1997_,1620.03
_0040_,1619.82
net83,1618.5
_2003_,1617.06
_2749_,1616.98
_2048_,1616.42
_0710_,1616.38
_3610_,1616.32
_3399_,1616.13
_1986_,1616.12
_0151_,1616.1
ram\[21\]\[2\],1615.92
net524,1615.08
_1418_,1614.7
_2188_,1614.48
_2197_,1614.22
net911,1613.95
_3671_,1613.8
ram\[22\]\[23\],1613.38
_1478_,1613.09
_2183_,1612.96
ram\[1\]\[10\],1612.29
_2000_,1612.28
_2309_,1611.68
_2827_,1611.035
net592,1610.72
_0802_,1610.3
_3420_,1609.2
_2397_,1609.18
net862,1609.08
_0659_,1608.715
_1587_,1607.95
net305,1607.29
_3017_,1607.24
_1942_,1606.82
_1687_,1606.28
_1491_,1606.26
_1404_,1605.92
_0076_,1605.76
net660,1604.4
net432,1604.25
ram\[24\]\[14\],1604.18
_0162_,1603.2
ram\[0\]\[9\],1603.14
_3172_,1603.12
_2639_,1602.36
_0158_,1602.24
_3472_,1601.06
_3596_,1601.02
_0138_,1599.74
net102,1599.28
_0500_,1598.785
_0043_,1598.64
_3646_,1598.14
_3319_,1597.42
_1550_,1596.64
_0980_,1596.06
_1474_,1595.77
_3397_,1594.965
_1898_,1594.34
_3777_,1594.22
net961,1593.19
net746,1592.85
_2950_,1592.73
_0512_,1592.58
net794,1592.44
_1473_,1591.72
_0801_,1591.06
ram\[1\]\[7\],1590.64
_0022_,1590.63
_1222_,1590.62
ram\[8\]\[19\],1589.82
_2516_,1589.4
_3536_,1589.2
_3650_,1589.2
_0915_,1588.04
_1393_,1587.5
net467,1586.7
_3506_,1586.58
ram\[26\]\[25\],1586.4
ram\[9\]\[21\],1585.84
_2061_,1585.34
_1830_,1584.78
_1177_,1583.86
_1259_,1582.86
_2442_,1582.4
net892,1581.32
_2576_,1581.28
_0082_,1581.12
_2870_,1580.98
_0637_,1580.72
_0012_,1580.56
_3686_,1580.36
_3270_,1580.26
_2506_,1579.98
net680,1579.16
_0018_,1578.7
_1422_,1578.52
_0345_,1578.38
_0536_,1577.86
_0570_,1577.48
ram\[10\]\[13\],1577
_2777_,1576.76
_3553_,1576.44
_0581_,1575.46
_0254_,1575.22
_1875_,1575.18
_2893_,1575.1
_3336_,1574.9
_0561_,1574.84
net310,1574.6
net576,1574.48
_0990_,1574.46
_0505_,1574.4
_0566_,1573.81
_1228_,1573.62
_3475_,1573.28
_1143_,1573.14
_1466_,1573.07
_1717_,1572.96
_0811_,1572.64
net283,1572.38
ram\[12\]\[8\],1572.18
_0786_,1571.4
_3468_,1571.12
net1157,1570.33
_1009_,1569.24
_1074_,1568.51
_0002_,1568.455
_0102_,1567.98
_3056_,1567.86
_0537_,1566.6
_2567_,1566.6
net518,1566.18
ram\[26\]\[9\],1566.12
_2261_,1566.07
_3184_,1564.4
_0657_,1564.38
_1772_,1563
_2500_,1562.88
ram\[24\]\[1\],1562.56
_1196_,1562.52
ram\[13\]\[28\],1562.32
ram\[18\]\[12\],1561.55
_0238_,1560.88
_2718_,1560.71
_2408_,1560.56
_0909_,1560.24
_3250_,1560.06
_1619_,1559.92
ram\[29\]\[10\],1559.87
_3449_,1559.86
_2331_,1559.6
_2647_,1559.38
_0988_,1558.69
_2589_,1557.96
_1212_,1557.76
net1214,1556.97
_1407_,1556.4
net540,1556.1
ram\[20\]\[13\],1555.58
_1716_,1555.56
ram\[30\]\[26\],1554.99
_0702_,1554.94
ram\[25\]\[16\],1554.74
_1210_,1554.12
ram\[26\]\[27\],1553.9
_3744_,1553.24
_2552_,1553.23
_3128_,1552.05
_2139_,1552
_0930_,1551.56
_3541_,1549.83
_3067_,1548.88
ram\[6\]\[19\],1547.18
_2236_,1546.7
_0521_,1545.68
ram\[19\]\[11\],1545.25
_2894_,1544.57
_2381_,1544.43
_1046_,1544.2
_2008_,1543.43
net968,1542.99
net719,1542.98
_0231_,1542.3
_2166_,1541.72
_0882_,1541.62
_3698_,1540.22
_0061_,1540.15
_3158_,1539.53
_0462_,1539.3
_0098_,1539.1
net767,1538.41
_0508_,1538.395
_1805_,1538.37
ram\[10\]\[17\],1538.01
_3467_,1537.28
ram\[5\]\[15\],1537.28
_2081_,1536.76
_0726_,1536.53
_2262_,1536.35
ram\[6\]\[0\],1536.32
net1075,1535.6
_3366_,1535.26
net1004,1535.23
_0809_,1535.08
_1916_,1535.08
_2682_,1534.7
_0397_,1534.52
_1925_,1534.34
_1626_,1532.88
net466,1532.83
_2163_,1532.56
_0578_,1531.76
_3027_,1530.4
_2751_,1529.7
_2810_,1528.51
_2384_,1527.26
_2529_,1527.1
_0912_,1525.835
_1445_,1525.54
_1899_,1525.32
_1733_,1525.12
net912,1525.06
_0366_,1523.7
ram\[17\]\[24\],1523.34
net94,1523.26
_3009_,1523.04
_2937_,1522.96
_0308_,1522.81
net50,1521.42
_2920_,1521.08
_3084_,1520.64
_0156_,1519.58
ram\[4\]\[6\],1519.26
_3002_,1518.42
ram\[31\]\[4\],1518.01
net1232,1516.7
_0756_,1516.605
ram\[2\]\[13\],1516.5
ram\[18\]\[29\],1516.08
_1767_,1515.81
_2805_,1515.49
_3296_,1514.4
ram\[18\]\[8\],1514.02
_2147_,1512.96
_1752_,1512.86
_0390_,1512.8
_2835_,1512.46
_2883_,1512.23
_0944_,1511.78
_1214_,1511.62
_1391_,1511.44
ram\[31\]\[14\],1511.12
_0835_,1510.76
ram\[19\]\[14\],1510.48
_1312_,1509.74
_2448_,1509.18
net663,1508.94
net826,1508.67
_1499_,1508.58
_0417_,1508.48
_3559_,1508.24
net58,1508
_1581_,1507.96
net65,1507.54
_1760_,1507.38
_2602_,1506.86
_2004_,1506.76
_3668_,1505.63
_3803_,1505.16
_2145_,1504.7
ram\[31\]\[3\],1503.64
_2592_,1503.52
ram\[10\]\[26\],1503.34
_3825_,1503.25
_0993_,1502.94
_2259_,1502.17
_0739_,1501.94
_2674_,1501.76
_3517_,1501.72
_1094_,1501.61
_2458_,1501.58
_0169_,1501.37
_2017_,1500.76
ram\[16\]\[11\],1500.62
_2348_,1500.5
_1703_,1500.1
_1538_,1499.82
_1123_,1499.68
ram\[6\]\[30\],1499.66
ram\[22\]\[20\],1498.79
_2921_,1498.61
_0741_,1498.32
_3492_,1498.32
_2380_,1498.28
_1470_,1497.8
_0374_,1496.975
net1079,1496.41
_0501_,1496.28
_1973_,1495.97
_0795_,1495.62
_1542_,1493.3
_1669_,1493.04
_2666_,1492.32
net97,1490.055
_0945_,1489.7
_3579_,1489.68
_0056_,1489.345
_3697_,1488.76
ram\[23\]\[29\],1488.36
ram\[17\]\[2\],1488.31
_1463_,1488.1
net791,1488.08
_2016_,1487.06
ram\[4\]\[28\],1487.02
ram\[29\]\[11\],1486.7
_2152_,1486.58
_0263_,1486.22
_3150_,1486.18
_3869_,1485.47
ram\[28\]\[30\],1484.97
_1034_,1483.92
ram\[17\]\[8\],1483.72
ram\[24\]\[2\],1483.37
_2173_,1483.26
_0642_,1483.1
_0678_,1482.48
_2588_,1479.6
_2955_,1479.4
_1667_,1479.18
_0436_,1479.08
_2195_,1478.96
_1539_,1478.6
_1460_,1478.56
_1421_,1477.54
_0244_,1476.68
_2399_,1476.62
_1348_,1476.38
ram\[5\]\[23\],1476.24
_3104_,1476.02
_0603_,1475.22
_3402_,1475.08
ram\[5\]\[14\],1474.36
_3771_,1473.48
_0868_,1472.135
ram\[12\]\[25\],1471.22
_3749_,1470.76
ram\[27\]\[19\],1470.68
ram\[11\]\[24\],1470.29
_0839_,1468.7
ram\[23\]\[25\],1468.7
_0296_,1468.22
_2088_,1468.01
ram\[19\]\[2\],1467.78
_2435_,1467.57
_3006_,1467.43
_3146_,1466.64
_2989_,1466.38
_0180_,1466.36
_3421_,1466.06
_0188_,1465.59
_2454_,1464.73
_2815_,1463.4
_0948_,1463.22
_2611_,1463
_2480_,1462.91
_1998_,1462.4
ram\[23\]\[28\],1462.31
_0895_,1462.2
_2924_,1462.04
ram\[19\]\[6\],1461.25
_1293_,1461.2
_1401_,1461.08
_1400_,1460.3
_1085_,1460.22
_0015_,1459.65
ram\[7\]\[24\],1458.9
_3737_,1458.58
_2676_,1458.315
